country_name,year,wealth_quintile_label,mean_value,se_value,lower_ci,upper_ci,n,variable,variable_label,scale_labels,category
Belize,2011,Middle,0.6064516129,0.03936740478,0.5292914995,0.6836117263,155,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Belize,2011,Fourth,0.7099236641,0.03980066246,0.6319143657,0.7879329626,131,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Belize,2011,Richest,0.7176470588,0.0491147536,0.6213821418,0.8139119759,85,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Belize,2015,Poorest,0.594795539,0.02998841852,0.5360182387,0.6535728393,269,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Belize,2015,Second,0.6375545852,0.03183556547,0.5751568768,0.6999522935,229,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Belize,2015,Middle,0.7105263158,0.03010105376,0.6515282504,0.7695243812,228,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Belize,2015,Fourth,0.7523809524,0.02985642316,0.693862363,0.8108995418,210,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Belize,2015,Richest,0.7880794702,0.03336767087,0.7226788353,0.8534801051,151,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Costa Rica,2011,Poorest,0.2043343653,0.02247025864,0.1602926584,0.2483760723,323,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Costa Rica,2011,Second,0.2685185185,0.03022522616,0.2092770752,0.3277599618,216,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Costa Rica,2011,Middle,0.3082191781,0.03834688463,0.2330592842,0.383379072,146,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Costa Rica,2011,Fourth,0.5037593985,0.04351818385,0.4184637582,0.5890550388,133,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Costa Rica,2011,Richest,0.5353535354,0.05038121284,0.4366063582,0.6341007125,99,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Costa Rica,2018,Poorest,0.3923076923,0.01749389649,0.3580196552,0.4265957294,780,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Costa Rica,2018,Second,0.4065510597,0.02158163525,0.3642510546,0.4488510648,519,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Costa Rica,2018,Middle,0.5235849057,0.02428377116,0.4759887142,0.5711810971,424,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Costa Rica,2018,Fourth,0.5167173252,0.02759244611,0.4626361308,0.5707985196,329,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Costa Rica,2018,Richest,0.66,0.03002007361,0.6011606557,0.7188393443,250,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Cuba,2019,Poorest,0.6682316119,0.01864106284,0.6316951287,0.7047680951,639,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Cuba,2019,Second,0.7805255023,0.01628430851,0.7486082576,0.812442747,647,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Cuba,2019,Middle,0.8398268398,0.01394237309,0.8124997886,0.8671538911,693,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Cuba,2019,Fourth,0.8295454545,0.01418230186,0.8017481429,0.8573427662,704,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Cuba,2019,Richest,0.8618127786,0.01331238197,0.8357205099,0.8879050473,673,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Dominican Republic,2014,Poorest,0.2225063939,0.008589111433,0.2056717355,0.2393410523,2346,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Dominican Republic,2014,Second,0.3355629877,0.0111512561,0.3137065258,0.3574194497,1794,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Dominican Republic,2014,Middle,0.3659370725,0.01260213935,0.3412368794,0.3906372656,1462,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Dominican Republic,2014,Fourth,0.3867219917,0.01403507983,0.3592132352,0.4142307482,1205,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Dominican Republic,2014,Richest,0.4682539683,0.01572454641,0.4374338573,0.4990740792,1008,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Dominican Republic,2019,Poorest,0.3302526186,0.01167758997,0.3073645423,0.353140695,1623,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Dominican Republic,2019,Second,0.397084048,0.01433529534,0.3689868692,0.4251812269,1166,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Dominican Republic,2019,Middle,0.4332281809,0.01607683931,0.4017175758,0.4647387859,951,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Dominican Republic,2019,Fourth,0.4873837981,0.01822731873,0.4516582534,0.5231093429,753,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Dominican Republic,2019,Richest,0.5342465753,0.02065925349,0.4937544385,0.5747387122,584,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
El Salvador,2014,Poorest,0.224137931,0.0158182173,0.1931342251,0.2551416369,696,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
El Salvador,2014,Second,0.2748815166,0.01775900861,0.2400738597,0.3096891735,633,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
El Salvador,2014,Middle,0.2769485904,0.01823836582,0.2412013934,0.3126957874,603,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
El Salvador,2014,Fourth,0.4237918216,0.02132449975,0.381995802,0.4655878411,538,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
El Salvador,2014,Richest,0.4815533981,0.02203904048,0.4383568787,0.5247499174,515,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Guyana,2006,Poorest,0.4055374593,0.01401701226,0.3780641152,0.4330108033,1228,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Guyana,2006,Second,0.6420047733,0.0234487451,0.5960452329,0.6879643137,419,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Guyana,2006,Middle,0.6746987952,0.02575038972,0.6242280313,0.725169559,332,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Guyana,2006,Fourth,0.6853932584,0.02847168094,0.6295887638,0.7411977531,267,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Guyana,2006,Richest,0.76,0.03027512039,0.700660764,0.819339236,200,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Guyana,2014,Poorest,0.4776422764,0.02254211411,0.4334597328,0.5218248201,492,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Guyana,2014,Second,0.49609375,0.031310259,0.4347256424,0.5574618576,256,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Guyana,2014,Middle,0.6442307692,0.03327512927,0.5790115159,0.7094500226,208,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Guyana,2014,Fourth,0.5930232558,0.03756839174,0.519389208,0.6666573036,172,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Guyana,2014,Richest,0.6789473684,0.03396059336,0.6123846054,0.7455101314,190,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Guyana,2019,Poorest,0.6053811659,0.01891102749,0.568315552,0.6424467798,669,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Guyana,2019,Second,0.6366459627,0.0268448804,0.5840299971,0.6892619283,322,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Guyana,2019,Middle,0.6819923372,0.02888164104,0.6253843207,0.7386003536,261,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Guyana,2019,Fourth,0.7022222222,0.03055339098,0.6423375759,0.7621068685,225,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Guyana,2019,Richest,0.7669902913,0.02952602691,0.7091192785,0.824861304,206,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Honduras,2019,Poorest,0.1182860591,0.007935978252,0.1027315418,0.1338405765,1657,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Honduras,2019,Second,0.170794193,0.0110020797,0.1492301168,0.1923582692,1171,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Honduras,2019,Middle,0.1858664085,0.01210900454,0.1621327596,0.2096000574,1033,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Honduras,2019,Fourth,0.2806573957,0.01598610243,0.2493246349,0.3119901565,791,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Honduras,2019,Richest,0.34416826,0.02079439897,0.3034112381,0.384925282,523,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Jamaica,2011,Poorest,0.4472049689,0.03930749648,0.3701622758,0.524247662,161,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Jamaica,2011,Second,0.5176470588,0.03843757571,0.4423094104,0.5929847072,170,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Jamaica,2011,Middle,0.5642857143,0.04205745872,0.4818530952,0.6467183334,140,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Jamaica,2011,Fourth,0.5892857143,0.04669510664,0.4977633053,0.6808081233,112,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Jamaica,2011,Richest,0.7294117647,0.04847314453,0.6344044014,0.824419128,85,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Jamaica,2022,Poorest,0.4623115578,0.03543236417,0.392864124,0.5317589916,199,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Jamaica,2022,Second,0.5654205607,0.03396491909,0.4988493193,0.6319918022,214,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Jamaica,2022,Middle,0.5,0.0391630225,0.4232404759,0.5767595241,164,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Jamaica,2022,Fourth,0.4782608696,0.03949109158,0.4008583301,0.5556634091,161,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Jamaica,2022,Richest,0.5983606557,0.04456633846,0.5110106324,0.6857106791,122,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Mexico,2015,Poorest,0.4392523364,0.01600122531,0.4078899348,0.4706147381,963,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Mexico,2015,Second,0.5560693642,0.01690305372,0.5229393789,0.5891993494,865,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Mexico,2015,Middle,0.5476550681,0.01937387316,0.5096822767,0.5856278595,661,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Mexico,2015,Fourth,0.549270073,0.02127440893,0.5075722315,0.5909679145,548,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Mexico,2015,Richest,0.6875,0.02662809194,0.6353089398,0.7396910602,304,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Panama,2013,Poorest,0.2924836601,0.01300785877,0.2669882569,0.3179790633,1224,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Panama,2013,Second,0.4371859296,0.02489546875,0.3883908109,0.4859810484,398,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Panama,2013,Middle,0.4899328859,0.02900706133,0.4330790457,0.5467867261,298,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Panama,2013,Fourth,0.4870689655,0.03288658119,0.4226112664,0.5515266646,232,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Panama,2013,Richest,0.5582822086,0.03901591826,0.4818110088,0.6347534084,163,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Paraguay,2016,Poorest,0.2388663968,0.01920368252,0.201227179,0.2765056145,494,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Paraguay,2016,Second,0.3375959079,0.02394571376,0.290662309,0.3845295069,391,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Paraguay,2016,Middle,0.3798219585,0.02647759825,0.3279258659,0.431718051,337,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
Paraguay,2016,Fourth,0.4955752212,0.0271953497,0.4422723358,0.5488781067,339,cdstorymom,Mother told stories to child in last 3 days,"No = 0, Yes = 1",Household Interaction & Care
